विश्व की कुल जल मात्रा का कितना प्रतिशत महासागरों में पाया जाता है ?,96.5%,75.6%,25.4%,50%,a
पृथ्वी की सतह का कितने प्रतिशत भाग जल से ढका है ?,एक-तिहाई,आधा,तीन-चौथाई,दो-तिहाई,c
पृथ्वी को "नीला ग्रह" क्यों कहा जाता है ?,महासागरों के कारण,भूमिगत जल के कारण,ज्वालामुखी के कारण,वायुमंडल के कारण,a
विश्व के कुल अलवणीय जल का कितना प्रतिशत हिमनदों और बर्फ की चादरों में पाया जाता है ?,25%,50%,75%,90%,c
'जलधि' किसे कहा जाता है ?,नदी,झील,महासागर,वर्षा,c
भारत में विश्व के कुल स्वच्छ जल का कितना प्रतिशत उपलब्ध है ?,16%,4%,20%,10%,b
भारत में प्रति वर्ष कुल कितना जल भू-पृष्ठीय स्रोतों से प्राप्त होता है ?,1869 घन कि.मी.,4000 घन कि.मी.,690 घन कि.मी.,174 घनमीटर,a
ताप्ती नदी की जल भंडारण क्षमता कितनी प्रतिशत है ?,97%,50%,75%,90%,a
भारत में सर्वाधिक भूमिगत जल कहाँ पाया जाता है ?,महाराष्ट्र,उत्तर प्रदेश,तमिलनाडु,पंजाब,b
'जल चक्र' का प्रमुख उद्देश्य क्या है ?,जल का अपवाह,जल का नवीकरण,जल का संग्रहण,जल का वाष्पीकरण,b
भारत में स्थलाकृति स्वरूप और अन्य बाधाओं के कारण पृष्ठीय जल प्रवाह का कितने प्रतिशत उपयोग किया जा सकता है ?,100%,50%,32%,25%,c
गंगा द्रोणी में कुल उपयोग योग्य जल भंडारण की क्षमता कितनी है ?,690 अरब घन मीटर,250 अरब घन मीटर,174 अरब घन मीटर,5250 अरब घन मीटर,b
विश्व में कुल अलवणीय जल का कितना प्रतिशत भूमिगत स्रोतों में है ?,10%,25%,50%,75%,b
दक्षिणी गोलार्ध को किस नाम से जाना जाता है ?,स्थल गोलार्ध,जल गोलार्ध,मत्स्य गोलार्ध,भू गोलार्ध,b
भारत की तीन प्रमुख नदियाँ कौन-सी हैं जिनमें अधिकांश भू-पृष्ठीय जल प्रवाहित होता है ?,"गंगा, सिंधु, ब्रह्मपुत्र","कावेरी, नर्मदा, गोदावरी","गोदावरी, कृष्णा, महानदी","कृष्णा, कावेरी, नर्मदा",a
ब्रह्मपुत्र और गंगा को क्रमशः विश्व की कितनी बड़ी नदियों में स्थान प्राप्त है ?,पहला और दूसरा,आठवाँ और दसवाँ,पाँचवाँ और सातवाँ,छठा और नौवाँ,b
भारत में भूमिगत जल की कुल मात्रा का कितना प्रतिशत उत्तर प्रदेश में पाया जाता है ?,19%,10%,25%,42%,a
भारत में 2001 में प्रति व्यक्ति जल की उपलब्धता कितनी थी ?,1829 घन मीटर,1600 घन मीटर,1400 घन मीटर,1200 घन मीटर,a
भारत में अनुमानित 2025 में प्रति व्यक्ति जल की उपलब्धता कितनी होगी ?,1236 घन मीटर,1546 घन मीटर,1342 घन मीटर,1670 घन मीटर,c
मानव जीवन में जल का सर्वप्रमुख उपयोग क्या है ?,पीना,उद्योग,सिंचाई,ऊर्जा,a
खेतों में पानी के उपयोग का प्रमुख उद्देश्य क्या है ?,सिंचाई,उद्योग,ऊर्जा उत्पादन,सभी विकल्प,a
भारत में जल उपयोग में सबसे अधिक वृद्धि किस क्षेत्र में हो रही है ?,घरेलू कार्य,सिंचाई,ऊर्जा,उद्योग,b
'बहुउद्देशीय परियोजना' का क्या उद्देश्य है ?,सिंचाई,विद्युत उत्पादन,बाढ़ नियंत्रण,सभी विकल्प,d
किस प्रधानमंत्री ने बहुउद्देशीय परियोजनाओं को 'आधुनिक भारत का मंदिर' कहा था ?,पं. नेहरू,अटल बिहारी वाजपेयी,राजीव गांधी,मनमोहन सिंह,a
'नर्मदा बचाओ आंदोलन' का मुख्य उद्देश्य क्या है ?,जल संरक्षण,सिंचाई का सुधार,सरदार सरोवर बांध का विरोध,विकसित जल प्रबंधन,c 
'नर्मदा बचाओ आन्दोलन' क्या है ?,सरकारी संगठन,गैर सरकारी संगठन,आतंकी संगठन,राजनैतिक पार्टी,b
'पानी के प्रदूषण' से कौन-सी समस्या उत्पन्न होती है ?,जल जनित बीमारियाँ,विकृत जल कृषि,पानी की कमी,सभी विकल्प,d
जल संकट के कारण किसके कारण होता है ?,अतिशोषण,अति उपयोग,असमान वितरण,सभी विकल्प,d
जल संकट किसके कारण उत्पन्न होता है ?,वर्षा में परिवर्तन,जनसंख्या वृद्धि,जल का अति उपयोग,सभी विकल्प,d
फॉल्कन मार्क के अनुसार प्रत्येक व्यक्ति को प्रतिदिन कितने घन मीटर जल की आवश्यकता होती है ?,500,1000,1500,2000,b
जल संकट की स्थिति कहाँ उत्पन्न हो सकती है ?,जहाँ जल की उपलब्धता हो,जहाँ जल की कमी हो,उपरोक्त दोनों विकल्प,कहीं नहीं,c
जल का अति-शोषण किसके द्वारा किया जा रहा है ?,किसान,औद्योगिक कंपनियाँ,शहरवासी,सभी विकल्प,d
निम्नलिखित में से किस क्षेत्र में जल की प्रचुरता के कारण जनसंख्या घनत्व अधिक है ?,हिमालय,गंगा द्रोणी,दक्कन पठार,पश्चमी घाट,b
किस शहर में 180 चमड़े के कारखाने प्रतिदिन 58 लाख लीटर मल-जल गंगा में विसर्जित करते हैं ?,कानपुर,लखनऊ,जयपुर,पटना,a
भारत में किस कारण से जल की गुणवत्ता प्रभावित हुई है ?,घरेलू अवशिष्ट,औद्योगिक रसायन,कीटनाशक,सभी विकल्प,d
राष्ट्रीय जल नीति कब स्वीकृत की गई थी ?,1987,1990,2002,2010,a
राष्ट्रीय जल नीति 2002 में जल संरक्षण के लिए क्या कदम सुझाए गए हैं ?,जल की उपलब्धता बनाए रखना,जल को प्रदूषित होने से बचाना,प्रदूषित जल का पुनर्चक्रण,सभी विकल्प,d
भूमिगत जल की पुनःपूर्ति पर किस राष्ट्रपति ने बल दिया था ?,राहुल गांधी,नरेन्द्र मोदी,अब्दुल कलाम,सुशील कुमार,c
वर्षा जल संचयन किसके लिए सर्वाधिक प्रभावी है ?,वन क्षेत्र,सूखा क्षेत्र,शहरी क्षेत्र,नदी क्षेत्र,b
मेघालय में पेय जल संकट का समाधान किससे होता है ?,नदी जल संचयन,भूमिगत जल पुनःपूर्ति,वर्षा जल संचयन,महसागरीय जल,c
राजस्थान में जल संचयन के लिए प्रयोग किए जानेवाले भूमिगत टैंक को क्या कहा जाता है ?,टाँका,जोहड़,गड्ढ़ा,सभी विकल्प,a
भारत में जल संचयन के लिए कौन सा क्षेत्र प्रसिद्ध है ?,राजस्थान,गुजरात,पंजाब,महाराष्ट्र,a
सोन परियोजना शुरुआत में मुख्य रूप से किस उद्देश्य के लिए बनाई गई थी ?,शक्ति उत्पादन हेतु,जल संचयन हेतु,सिंचाई हेतु,परिवहन,c 
सोन परियोजना का प्रारंभ कब हुआ था ?,1874,1968,1980,2000,a
सोन परियोजना में कितने किलोमीटर की नहरें निकाली गईं ?,130,150,200,250,a
सोन परियोजना में पूर्वी शाखा पर जल-विद्युत उत्पादन कहाँ से होता है ?,पाटलिपुत्र,बारूण,आरा,गया,b
सोन परियोजना की पश्चिमी शाखा से कौन सा क्षेत्र सिंचित नहीं हैं ?,भोजपुर,बक्सर,रोहतास,पश्चिमी चंपारण,d
सोन परियोजना में किस नदी के जल का उत्तर प्रदेश द्वारा उपयोग किए जाने पर जल की कमी हो जाति है ?,कावेरी,सिंधु,रिहन्द,गंगा,c 
इन्द्रपुरी बाँध किसके समीप स्थित है ?,पटना,डेहरी,गया,आरा,b 
सोन परियोजना में पश्चिमी नहर के शक्ति गृह से कितने मेगावाट विद्युत उत्पादन होता है ?,6.6,5.5,8.5,10.0,a
सोन परियोजना की इन्द्रपुरी योजना का उद्देश्य क्या था ?,सिंचाई की स्थायिता,जल विद्युत उत्पादन,नहरों का पुनर्निर्माण,बहुउद्देश्य,d
बिहार सरकार किससे सोन परियोजना की जल आपूर्ति के बारे में वार्ता कर रही है ?,उत्तर प्रदेश सरकार,झारखंड सरकार,पंजाब सरकार,हरियाणा सरकार,a
"कर्नाटक में वर्षा जल संग्रहण की व्यवस्था गंडाथूर गाँव में है, जो किस जिले में स्थित है ?",मैसूर,बंगलोर,गुवाहाटी,मुम्बई,a
सोन परियोजना के विस्तार से किसमें सबसे ज्यादा फायदा हुआ ?,चावल उत्पादन,मकई उत्पादन,गेंहू उत्पादन,ज्वार उत्पादन,a
सोन परियोजना के कारण किसे 'बिहार का चावल का कटोरा' कहा गया है ?,पटना,मधेपुरा,रोहतास,गया,c
दुर्गावती जलाशय परियोजना कहाँ है ?,झारखंड,उत्तर प्रदेश,महाराष्ट्र,बिहार,d